"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link","Affiliations","Authors with affiliations","ISSN","ISBN","CODEN","Open Access"
"Iosifova O.; Iosifov I.; Rolik O.; Sokolov V.","Iosifova, Olena (57218346809); Iosifov, Ievgen (57218347049); Rolik, Oleksandr (57191405413); Sokolov, Volodymyr (57208521755)","57218346809; 57218347049; 57191405413; 57208521755","Techniques comparison for natural language processing","2020","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088881294&partnerID=40&md5=ee294e87107bcfbd28ab48ab69f4f28f","Ender Turing OU, Tallinn, Estonia; National Technical University of Ukraine, Igor Sikorsky Kyiv Polytechnic Institute, Kyiv, Ukraine; Borys Grinchenko Kyiv University, Kyiv, Ukraine","Iosifova O., Ender Turing OU, Tallinn, Estonia; Iosifov I., Ender Turing OU, Tallinn, Estonia; Rolik O., National Technical University of Ukraine, Igor Sikorsky Kyiv Polytechnic Institute, Kyiv, Ukraine; Sokolov V., Borys Grinchenko Kyiv University, Kyiv, Ukraine","16130073","","",""
"Krak I.V.; Barmak O.V.; Bahrii R.O.; Wójcik W.; Rakhmetullina S.; Amirgaliyeva S.","Krak, Iurii V. (6602577533); Barmak, Olexander V. (57217176350); Bahrii, Ruslan O. (57195464300); Wójcik, Waldemar (7005121594); Rakhmetullina, Saule (56658733600); Amirgaliyeva, Saltanat (57189006723)","6602577533; 57217176350; 57195464300; 7005121594; 56658733600; 57189006723","Rapid text entry using mobile and auxiliary devices for people with speech disorders communication","2020","10.24425/ijet.2019.131874","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086140582&doi=10.24425%2fijet.2019.131874&partnerID=40&md5=8a9e6943f4edc55a882a8a3c93c167df","Glushkov Institute of Cybernetics of NAS of Ukraine, Taras Shevchenko National University, Kyiv, Ukraine; National University of Khmelnytsky, Ukraine; Lublin University of Technology, Lublin, Poland; East Kazakhstan State Technical University named after D.Serikbayev, Ust-Kamenogorsk, Kazakhstan; Institute of Information and Computational Technologies CS MES RK, Almaty, Kazakhstan","Krak I.V., Glushkov Institute of Cybernetics of NAS of Ukraine, Taras Shevchenko National University, Kyiv, Ukraine; Barmak O.V., National University of Khmelnytsky, Ukraine; Bahrii R.O., National University of Khmelnytsky, Ukraine; Wójcik W., Lublin University of Technology, Lublin, Poland; Rakhmetullina S., East Kazakhstan State Technical University named after D.Serikbayev, Ust-Kamenogorsk, Kazakhstan; Amirgaliyeva S., Institute of Information and Computational Technologies CS MES RK, Almaty, Kazakhstan","20818491","","",""
"Savytska L.; Vnukova N.; Bezugla I.; Pyvovarov V.; Sübay M.T.","Savytska, Larysa (57224201563); Vnukova, Nataliya (56607137800); Bezugla, Iryna (57224193648); Pyvovarov, Vasyl (57409406200); Sübay, M. Turgut (57815927800)","57224201563; 56607137800; 57224193648; 57409406200; 57815927800","Using Word2vec technique to determine semantic and morphologic similarity in embedded words of the Ukrainian language","2021","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107232151&partnerID=40&md5=bfe6225c30d50281e7e318bfee18e797","Simon Kuznets Kharkiv National University of Economics, Nauky av. 9a, Kharkiv, 61166, Ukraine; Yaroslav Mudryi National Law University, Pushkinska str. 77, Kharkiv, 61024, Ukraine; Piramit Danismanlik AS., Istanbul, Kadiköy, Turkey","Savytska L., Simon Kuznets Kharkiv National University of Economics, Nauky av. 9a, Kharkiv, 61166, Ukraine; Vnukova N., Simon Kuznets Kharkiv National University of Economics, Nauky av. 9a, Kharkiv, 61166, Ukraine; Bezugla I., Simon Kuznets Kharkiv National University of Economics, Nauky av. 9a, Kharkiv, 61166, Ukraine; Pyvovarov V., Yaroslav Mudryi National Law University, Pushkinska str. 77, Kharkiv, 61024, Ukraine; Sübay M.T., Piramit Danismanlik AS., Istanbul, Kadiköy, Turkey","16130073","","",""
"Zasiekin S.","Zasiekin, Serhii (35112194200)","35112194200","Investigating cognitive and psycholinguistic features of translation universals; [Засекин Сергей. Исследование когнитивных и психолингвальных особенностей переводных закономерностей]; [Дослідження когнітивних і психолінгвальних рис перекладних закономірностей]","2019","10.31470/2309-1797-2019-26-2-114-134","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081341268&doi=10.31470%2f2309-1797-2019-26-2-114-134&partnerID=40&md5=b62b99472ddcf9d9ba12fc57ac7bedbf","Lesya Ukrainka Eastern, European National University, 13, Voli Avenue, Lutsk, 43025, Ukraine","Zasiekin S., Lesya Ukrainka Eastern, European National University, 13, Voli Avenue, Lutsk, 43025, Ukraine","23091797","","","All Open Access; Gold Open Access"
"Marchenko O.O.; Radyvonenko O.S.; Ignatova T.S.; Titarchuk P.V.; Zhelezniakov D.V.","Marchenko, O.O. (44661392700); Radyvonenko, O.S. (57191592131); Ignatova, T.S. (57205439768); Titarchuk, P.V. (57214591500); Zhelezniakov, D.V. (57209367343)","44661392700; 57191592131; 57205439768; 57214591500; 57209367343","Improving Text Generation Through Introducing Coherence Metrics","2020","10.1007/s10559-020-00216-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078864715&doi=10.1007%2fs10559-020-00216-x&partnerID=40&md5=45e436bc7b7b663547094d057715c86e","Taras Shevchenko National University of Kyiv, Kyiv, Ukraine; Samsung R&D Institute Ukraine (SRK), Kyiv, Ukraine","Marchenko O.O., Taras Shevchenko National University of Kyiv, Kyiv, Ukraine; Radyvonenko O.S., Samsung R&D Institute Ukraine (SRK), Kyiv, Ukraine; Ignatova T.S., Samsung R&D Institute Ukraine (SRK), Kyiv, Ukraine; Titarchuk P.V., Samsung R&D Institute Ukraine (SRK), Kyiv, Ukraine; Zhelezniakov D.V., Samsung R&D Institute Ukraine (SRK), Kyiv, Ukraine","10600396","","","All Open Access; Green Open Access"
"Koziy D.; Shakhovska N.","Koziy, Dmytro (57204941391); Shakhovska, Nataliya (42962320400)","57204941391; 42962320400","Visual Question and Answering System for NLP and Computer Vision Problems","2021","10.1109/IDAACS53288.2021.9660989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124793124&doi=10.1109%2fIDAACS53288.2021.9660989&partnerID=40&md5=8e0f18cf6678f19210cc9da5ebc9a42d","Lviv Polytechnic National University, Lviv, 79013, Ukraine","Koziy D., Lviv Polytechnic National University, Lviv, 79013, Ukraine; Shakhovska N., Lviv Polytechnic National University, Lviv, 79013, Ukraine","","978-166542605-3","",""
"Hoherchak H.I.","Hoherchak, H.I. (57214753102)","57214753102","Knowledge bases and description logics applications to natural language texts analysis","2020","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106670421&partnerID=40&md5=0f670720a2cefa97c40c6baef857491d","Computer Science and Cybernetics Faculty, Taras Shevchenko National University of Kyiv, Ukraine","Hoherchak H.I., Computer Science and Cybernetics Faculty, Taras Shevchenko National University of Kyiv, Ukraine","16130073","","",""
"Shatalov O.; Ryabova N.","Shatalov, Oleksii (57217115734); Ryabova, Nataliya (57224189646)","57217115734; 57224189646","Towards Russian text generation problem using openAI's GPT-2","2021","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107173256&partnerID=40&md5=95ce430f43c8a2a670a81c0373895f29","National University of Radio Electronics, Nauky av., 14, Kharkiv, 61000, Ukraine","Shatalov O., National University of Radio Electronics, Nauky av., 14, Kharkiv, 61000, Ukraine; Ryabova N., National University of Radio Electronics, Nauky av., 14, Kharkiv, 61000, Ukraine","16130073","","",""
"Tsyganok V.; Dubok M.; Tsyhanok O.","Tsyganok, Vitaliy (35583691500); Dubok, Mykhailo (57485595000); Tsyhanok, Olha (57219854556)","35583691500; 57485595000; 57219854556","Keyword Search Procedure Using Fuzzy Matching to Detect Ambiguity in Expert Formulations in Knowledge Bases of Decision Support Systems","2021","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126829656&partnerID=40&md5=b9f6fd307699bfeaa3eaeb1a51be8dcf","Faculty of Information Technology Taras Shevchenko National University of Kyiv, Bohdana Havrylyshyna Street, 24, Kyiv, 04116, Ukraine; Institute for Information Recording of National Academy of Sciences of Ukraine, Mykola Shpak Street, 2, Kyiv, 03113, Ukraine; Department of Foreign Philology, Translation Kyiv National University of Trade and Economics, Kyoto Street, 19, Kyiv, 02156, Ukraine","Tsyganok V., Faculty of Information Technology Taras Shevchenko National University of Kyiv, Bohdana Havrylyshyna Street, 24, Kyiv, 04116, Ukraine, Institute for Information Recording of National Academy of Sciences of Ukraine, Mykola Shpak Street, 2, Kyiv, 03113, Ukraine; Dubok M., Institute for Information Recording of National Academy of Sciences of Ukraine, Mykola Shpak Street, 2, Kyiv, 03113, Ukraine; Tsyhanok O., Department of Foreign Philology, Translation Kyiv National University of Trade and Economics, Kyoto Street, 19, Kyiv, 02156, Ukraine","16130073","","",""
"Fedorov E.; Nechyporenko O.; Utkina T.","Fedorov, Eugene (47161155900); Nechyporenko, Olga (57216488854); Utkina, Tetyana (56026726900)","47161155900; 57216488854; 56026726900","Forecast method for natural language constructions based on a modified gated recursive block","2020","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085171329&partnerID=40&md5=cb06fd18bec133b270c3ce6e7e10112d","Cherkasy State Technological University, Shevchenko blvd., 460, Cherkasy, 18006, Ukraine","Fedorov E., Cherkasy State Technological University, Shevchenko blvd., 460, Cherkasy, 18006, Ukraine; Nechyporenko O., Cherkasy State Technological University, Shevchenko blvd., 460, Cherkasy, 18006, Ukraine; Utkina T., Cherkasy State Technological University, Shevchenko blvd., 460, Cherkasy, 18006, Ukraine","16130073","","",""
"Solonska S.; Zhyrnov V.","Solonska, Svitlana (14024932000); Zhyrnov, Volodymyr (56439217100)","14024932000; 56439217100","Adaptive semantic analysis of radar data using fuzzy transform","2021","10.1007/978-3-030-43070-2_9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087210610&doi=10.1007%2f978-3-030-43070-2_9&partnerID=40&md5=46f88a4fc8a62cb354d61c6e39857ef9","Kharkiv National Automobile and Highway University, Kharkiv, Ukraine; Kharkiv National University of Radioelectronics, Kharkiv, Ukraine","Solonska S., Kharkiv National Automobile and Highway University, Kharkiv, Ukraine; Zhyrnov V., Kharkiv National University of Radioelectronics, Kharkiv, Ukraine","23674512","","",""
"Vakulenko M.","Vakulenko, Maksym (57191078619)","57191078619","From Semantic Metrics to Semantic Fields","2021","10.1109/CSIT52700.2021.9648675","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124288629&doi=10.1109%2fCSIT52700.2021.9648675&partnerID=40&md5=3b80073a61fc365d526b27bd9dc6075a","Institute of Artificial Intelligence Problems, Kiev, Ukraine","Vakulenko M., Institute of Artificial Intelligence Problems, Kiev, Ukraine","27663655","978-166544257-2","",""
"Pogorilyy S.; Kramov A.","Pogorilyy, Sergiy (26428941500); Kramov, Artem (57203261784)","26428941500; 57203261784","Coherence Evaluation Method Based on Analyses of Phrases Graph","2020","10.1109/SAIC51296.2020.9239252","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097179324&doi=10.1109%2fSAIC51296.2020.9239252&partnerID=40&md5=8da832785036e9eaff5a2e905d3dfe85","Taras Shevchenko National University of Kyiv, Computer Engineering Department, Kyiv, Ukraine","Pogorilyy S., Taras Shevchenko National University of Kyiv, Computer Engineering Department, Kyiv, Ukraine; Kramov A., Taras Shevchenko National University of Kyiv, Computer Engineering Department, Kyiv, Ukraine","","978-172819082-2","",""
"Sheremet O.; Korobov O.","Sheremet, Oleksii (57170410800); Korobov, Oleksandr (57216485601)","57170410800; 57216485601","Speech to mind map conversion in infocommunication systems","2019","10.1109/PICST47496.2019.9061308","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083681914&doi=10.1109%2fPICST47496.2019.9061308&partnerID=40&md5=5d95bef75af2703d62cc467eae3449f6","Donbass State Engineering Academy, Kramatorsk, Ukraine; AI-labs, Kyiv, Ukraine","Sheremet O., Donbass State Engineering Academy, Kramatorsk, Ukraine; Korobov O., AI-labs, Kyiv, Ukraine","","978-172814184-8","",""
"Pliushch O.; Mykolaichuk R.; Mykolaichuk V.; Makhovych O.; Mykolaichuk A.; Kravchenko O.","Pliushch, Oleksandr (57201741595); Mykolaichuk, Roman (57190942288); Mykolaichuk, Vira (58073602800); Makhovych, Oleksandr (57216153696); Mykolaichuk, Alisa (57468518300); Kravchenko, Olga (57238084400)","57201741595; 57190942288; 58073602800; 57216153696; 57468518300; 57238084400","Text information source modeling for learning monitoring system","2021","10.1109/Atit54053.2021.9678516","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125312555&doi=10.1109%2fAtit54053.2021.9678516&partnerID=40&md5=6367cf9fa5f44acc7fcbb8b41dee985b","Department of Network and internet Technologies, Taras Shevchenko National University of Kyiv, Kyiv, Ukraine; Department of Software Engineering of Automated Systems, State University of Telecommunications, Kyiv, Ukraine; Department of Foreign Languages, National Transport University, Kyiv, Ukraine","Pliushch O., Department of Network and internet Technologies, Taras Shevchenko National University of Kyiv, Kyiv, Ukraine; Mykolaichuk R., Department of Network and internet Technologies, Taras Shevchenko National University of Kyiv, Kyiv, Ukraine; Mykolaichuk V., Department of Software Engineering of Automated Systems, State University of Telecommunications, Kyiv, Ukraine; Makhovych O., Department of Network and internet Technologies, Taras Shevchenko National University of Kyiv, Kyiv, Ukraine; Mykolaichuk A., Department of Foreign Languages, National Transport University, Kyiv, Ukraine; Kravchenko O., Department of Network and internet Technologies, Taras Shevchenko National University of Kyiv, Kyiv, Ukraine","","978-166543845-2","",""
"Liubonko K.; Sáez-Trumper D.","Liubonko, Kateryna (57215966945); Sáez-Trumper, Diego (45861286300)","57215966945; 45861286300","Investigating Cash Bail Patterns in Pennsylvania","2020","10.1145/3366424.3383571","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091708137&doi=10.1145%2f3366424.3383571&partnerID=40&md5=39e73c86d0828e60cb81ba74425649ff","Ukrainian Catholic University, Ukraine; Wikimedia Foundation, United States","Liubonko K., Ukrainian Catholic University, Ukraine; Sáez-Trumper D., Wikimedia Foundation, United States","","978-145037024-0","",""
"Vysotsk V.; Holoshchuk S.; Holoshchuk R.","Vysotsk, Victoria (24484045400); Holoshchuk, Svitlana (57224192856); Holoshchuk, Roman (57189324938)","24484045400; 57224192856; 57189324938","A comparative analysis for english and ukrainian texts processing based on semantics and syntax approach","2021","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107172354&partnerID=40&md5=58ea88f3e1b8b3c342eab6f2f253c4ac","Lviv Polytechnic National University, S. Bandera Street, 12, Lviv, 79013, Ukraine","Vysotsk V., Lviv Polytechnic National University, S. Bandera Street, 12, Lviv, 79013, Ukraine; Holoshchuk S., Lviv Polytechnic National University, S. Bandera Street, 12, Lviv, 79013, Ukraine; Holoshchuk R., Lviv Polytechnic National University, S. Bandera Street, 12, Lviv, 79013, Ukraine","16130073","","",""
"Yalova K.; Yashyna K.; Ivanochko I.","Yalova, Kateryna (57184291900); Yashyna, Kseniia (57190128883); Ivanochko, Iryna (57035614300)","57184291900; 57190128883; 57035614300","Neural approach for named entity recognition","2021","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104835383&partnerID=40&md5=d160de2c7827f17beea7cc55bf02b974","Dniprovsk State Technical University, Dniprobudivska str.2, Kamyanske, 51918, Ukraine; University of Vienna, Universitatsring 1, Vienna, 1010, Austria","Yalova K., Dniprovsk State Technical University, Dniprobudivska str.2, Kamyanske, 51918, Ukraine; Yashyna K., Dniprovsk State Technical University, Dniprobudivska str.2, Kamyanske, 51918, Ukraine; Ivanochko I., University of Vienna, Universitatsring 1, Vienna, 1010, Austria","16130073","","",""
"Demidovich I.; Shynkarenko V.; Kuropiatnyk O.; Kirichenko O.","Demidovich, Inna (57224201949); Shynkarenko, Viktor (26635896100); Kuropiatnyk, Olena (57190870111); Kirichenko, Oleksandr (57445716800)","57224201949; 26635896100; 57190870111; 57445716800","Processing Words Effectiveness Analysis in Solving the Natural Language Texts Authorship Determination Task","2021","10.1109/CSIT52700.2021.9648829","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124264413&doi=10.1109%2fCSIT52700.2021.9648829&partnerID=40&md5=42e8f074ed337f9c362905be2f392c96","Dnipro National University of Railway Transport, Department of Computer Information Technology, Dnipro, Ukraine","Demidovich I., Dnipro National University of Railway Transport, Department of Computer Information Technology, Dnipro, Ukraine; Shynkarenko V., Dnipro National University of Railway Transport, Department of Computer Information Technology, Dnipro, Ukraine; Kuropiatnyk O., Dnipro National University of Railway Transport, Department of Computer Information Technology, Dnipro, Ukraine; Kirichenko O., Dnipro National University of Railway Transport, Department of Computer Information Technology, Dnipro, Ukraine","27663655","978-166544257-2","","All Open Access; Green Open Access"
