"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link","Affiliations","Authors with affiliations","ISSN","ISBN","CODEN","Open Access"
"Bryukhanov A.A.; Stoyanov P.P.; Zilberg Y.V.; Shaper M.; Rodman M.; Hepke M.; Rodman D.","Bryukhanov, A.A. (7004100768); Stoyanov, P.P. (57190260271); Zilberg, Yu. V. (6602170170); Shaper, M. (55540574600); Rodman, M. (57225321734); Hepke, M. (35274766700); Rodman, D. (36769278100)","7004100768; 57190260271; 6602170170; 55540574600; 57225321734; 35274766700; 36769278100","Anisotropy of mechanical properties of magnesium alloy AZ31 sheets as a result of sign-variable bending deformation","2010","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860854338&partnerID=40&md5=d95d5aa7f52ea42696ad6965b0499b3c","South Ukrainian National Pedagogical University named after K.D. Ushynsky, Odessa, 65020, 26 Staroportofrankovskaya St., Ukraine; National Metallurgical Academy of Ukraine, Dnipropetrovsk, 49600, 4 Gagarin Ave., Ukraine; Institute of Materials Science of Leibniz Universität Hannover, D-30823 Garbsen, An der Universität 2, Germany","Bryukhanov A.A., South Ukrainian National Pedagogical University named after K.D. Ushynsky, Odessa, 65020, 26 Staroportofrankovskaya St., Ukraine; Stoyanov P.P., South Ukrainian National Pedagogical University named after K.D. Ushynsky, Odessa, 65020, 26 Staroportofrankovskaya St., Ukraine; Zilberg Y.V., National Metallurgical Academy of Ukraine, Dnipropetrovsk, 49600, 4 Gagarin Ave., Ukraine; Shaper M., Institute of Materials Science of Leibniz Universität Hannover, D-30823 Garbsen, An der Universität 2, Germany; Rodman M., Institute of Materials Science of Leibniz Universität Hannover, D-30823 Garbsen, An der Universität 2, Germany; Hepke M., Institute of Materials Science of Leibniz Universität Hannover, D-30823 Garbsen, An der Universität 2, Germany; Rodman D., Institute of Materials Science of Leibniz Universität Hannover, D-30823 Garbsen, An der Universität 2, Germany","20788312","","",""
"Bannikov D.O.","Bannikov, D.O. (57208862593)","57208862593","Analysis of the causes of accidents of steel capacitive structures for bulk materials","2011","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870258035&partnerID=40&md5=1a84c5652af4fb7f0fad368809557837","Dnepropetrovsk National University of Railway Transport, Ukraine","Bannikov D.O., Dnepropetrovsk National University of Railway Transport, Ukraine","20788312","","",""
"Petruniak V.D.; Ustenko I.V.","Petruniak, V.D. (56258341000); Ustenko, I.V. (36653108600)","56258341000; 36653108600","Seismic data processing methodology: Southern cutoff part of Dnieper-Donets Basin case study","2014","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903987079&partnerID=40&md5=1ad96e37344b3358e86521826073abcf","Taras Schevchenko National University of Kiev, Kiev, Ukraine","Petruniak V.D., Taras Schevchenko National University of Kiev, Kiev, Ukraine; Ustenko I.V., Taras Schevchenko National University of Kiev, Kiev, Ukraine","20712227","","",""
"Panova O.A.; Pryvalov V.A.; Sachsenhofer R.F.; Antsiferov V.A.","Panova, O.A. (11839743000); Pryvalov, V.A. (11839520100); Sachsenhofer, R.F. (57899666200); Antsiferov, V.A. (11839514600)","11839743000; 11839520100; 57899666200; 11839514600","The importance of tectonic control in delineation of CBM production sweet spots in the Donets Basin (Ukraine)","2011","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052497076&partnerID=40&md5=c52488c0fef1336f549ca157d9f68cbc","UkrNIMI, National Academy of Sciences of Ukraine, Ukraine; Donetsk National Technical University, Ukraine; Montanuniversität Leoben, Austria","Panova O.A., UkrNIMI, National Academy of Sciences of Ukraine, Ukraine; Pryvalov V.A., Donetsk National Technical University, Ukraine; Sachsenhofer R.F., Montanuniversität Leoben, Austria; Antsiferov V.A., UkrNIMI, National Academy of Sciences of Ukraine, Ukraine","","978-161782966-6","",""
"Pivniak H.H.; Pilov P.I.; Pashkevych M.S.; Shashenko D.O.","Pivniak, H.H. (6602112272); Pilov, P.I. (8889501500); Pashkevych, M.S. (55321431700); Shashenko, D.O. (57191109977)","6602112272; 8889501500; 55321431700; 57191109977","Synchro-mining: Civilized solution of problems of mining regions' sustainable operation","2012","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864202414&partnerID=40&md5=ed6a168e7e777359ae30d43d45857134","State Higher Educational Institution, National Mining University, Dnipropetrovsk, Ukraine","Pivniak H.H., State Higher Educational Institution, National Mining University, Dnipropetrovsk, Ukraine; Pilov P.I., State Higher Educational Institution, National Mining University, Dnipropetrovsk, Ukraine; Pashkevych M.S., State Higher Educational Institution, National Mining University, Dnipropetrovsk, Ukraine; Shashenko D.O., State Higher Educational Institution, National Mining University, Dnipropetrovsk, Ukraine","22232362","","",""
"Shtepa V.P.; Solovy A.V.; Kozerema M.M.; Malich N.G.","Shtepa, V.P. (6507115271); Solovy, A.V. (55539935600); Kozerema, M.M. (55539600100); Malich, N.G. (6506202943)","6507115271; 55539935600; 55539600100; 6506202943","Effective capacity and power efficiency of designed machine","2010","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871688026&partnerID=40&md5=95201d952fcc8f79064457f9b0d93583","Prydniprovsk State Academy of Civil Engineering and Architecture, Dnipropetrovsk, 49600, 24a Chernyshevskogo St., Ukraine; National Metallurgical Academy of Ukraine, Dnipropetrovsk, 49600, 4 Gagarin Ave., Ukraine","Shtepa V.P., Prydniprovsk State Academy of Civil Engineering and Architecture, Dnipropetrovsk, 49600, 24a Chernyshevskogo St., Ukraine; Solovy A.V., Prydniprovsk State Academy of Civil Engineering and Architecture, Dnipropetrovsk, 49600, 24a Chernyshevskogo St., Ukraine; Kozerema M.M., Prydniprovsk State Academy of Civil Engineering and Architecture, Dnipropetrovsk, 49600, 24a Chernyshevskogo St., Ukraine; Malich N.G., National Metallurgical Academy of Ukraine, Dnipropetrovsk, 49600, 4 Gagarin Ave., Ukraine","20788312","","",""
"Pilipenko A.A.; Dikenshteyn I.F.; Alekseyenko S.A.","Pilipenko, A.A. (55341019100); Dikenshteyn, I.F. (55340921800); Alekseyenko, S.A. (55341575400)","55341019100; 55340921800; 55341575400","Process of creation of the extinguishing concentration of dry powder in mining face space with ejection-and-re-circulation ventilation scheme","2012","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865264396&partnerID=40&md5=451135c3fb63e1c3feaa1f06413f1f65","Scientific Research Institute of Mine-Rescue Work and Fire SafetyRespirator, Donetsk, Ukraine; State Higher Educational Institution, National Mining University, Dnipropetrovsk, Ukraine","Pilipenko A.A., Scientific Research Institute of Mine-Rescue Work and Fire SafetyRespirator, Donetsk, Ukraine; Dikenshteyn I.F., Scientific Research Institute of Mine-Rescue Work and Fire SafetyRespirator, Donetsk, Ukraine; Alekseyenko S.A., State Higher Educational Institution, National Mining University, Dnipropetrovsk, Ukraine","22232362","","",""
"Pilyugin V.I.; Martovitskiy A.V.; Kochin A.Ye.; Romanov A.N.","Pilyugin, V.I. (57193569363); Martovitskiy, A.V. (55958479900); Kochin, A.Ye. (55958653400); Romanov, A.N. (57197188349)","57193569363; 55958479900; 55958653400; 57197188349","Mining-graphical application to Auto-CAD","2012","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865220376&partnerID=40&md5=9597246abf6256e0dde02a40f46b4da3","Public Joint-Stock Company, Donbass Fuel Energy Company Pavlogradugol, Pavlograd, Ukraine; State Higher Educational Institution, Donetsk National Technical University, Donetsk, Ukraine","Pilyugin V.I., Public Joint-Stock Company, Donbass Fuel Energy Company Pavlogradugol, Pavlograd, Ukraine; Martovitskiy A.V., Public Joint-Stock Company, Donbass Fuel Energy Company Pavlogradugol, Pavlograd, Ukraine; Kochin A.Ye., State Higher Educational Institution, Donetsk National Technical University, Donetsk, Ukraine; Romanov A.N., State Higher Educational Institution, Donetsk National Technical University, Donetsk, Ukraine","22232362","","",""
"Shekhovtsov V.A.","Shekhovtsov, Vladimir A. (24401700900)","24401700900","On the evolution of quality conceptualization techniques","2011","10.1007/978-3-642-17505-3_6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956116891&doi=10.1007%2f978-3-642-17505-3_6&partnerID=40&md5=0e8657082c75aea1a0a8fe976e90bf21","Department of Computer-Aided Management Systems, National Technical University, Kharkiv Polytechnic Institute, Ukraine","Shekhovtsov V.A., Department of Computer-Aided Management Systems, National Technical University, Kharkiv Polytechnic Institute, Ukraine","16113349","978-364217504-6","",""
"Lapshin E.S.; Shevchenko A.I.","Lapshin, E.S. (6601972942); Shevchenko, A.I. (57209973825)","6601972942; 57209973825","Ways of improvement of vibrational segregation and dehydration of mineral raw materials","2013","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879358987&partnerID=40&md5=97fa7080d66fbfd316bcc8a50641415b","N.S. Polyakov Institute of Geotechnical Mechanics, National Academy of Sciences of Ukraine, Dnepropetrovsk, Ukraine","Lapshin E.S., N.S. Polyakov Institute of Geotechnical Mechanics, National Academy of Sciences of Ukraine, Dnepropetrovsk, Ukraine; Shevchenko A.I., N.S. Polyakov Institute of Geotechnical Mechanics, National Academy of Sciences of Ukraine, Dnepropetrovsk, Ukraine","22232362","","",""
"Keberle N.G.; Utkin I.V.","Keberle, Natalya G. (55946650300); Utkin, Ivan V. (56006644900)","55946650300; 56006644900","Teaching conceptual modeling in ER: Chen worlds","2012","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892575979&partnerID=40&md5=6c66225a07186558112c2857416487cb","Zaporozhye National University, 69063 Zaporozhye, Zhukovskogo st. 66, Ukraine; Prima Development Group, Ukraine","Keberle N.G., Zaporozhye National University, 69063 Zaporozhye, Zhukovskogo st. 66, Ukraine; Utkin I.V., Zaporozhye National University, 69063 Zaporozhye, Zhukovskogo st. 66, Ukraine, Prima Development Group, Ukraine","16130073","","",""
"Chertov O.; Aleksandrova M.","Chertov, Oleg (57206489823); Aleksandrova, Marharyta (56425746800)","57206489823; 56425746800","Fuzzy clustering with prototype extraction for census data analysis","2013","10.1007/978-3-642-34922-5_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870197753&doi=10.1007%2f978-3-642-34922-5_20&partnerID=40&md5=2c85f48257aec8d43a815b4e09bd5241","Applied Mathematics Department, National Technical University of Ukraine, Kyiv Polytechnic Institute, 03056 Kyiv, 37 Peremohy Prospekt, Ukraine","Chertov O., Applied Mathematics Department, National Technical University of Ukraine, Kyiv Polytechnic Institute, 03056 Kyiv, 37 Peremohy Prospekt, Ukraine; Aleksandrova M., Applied Mathematics Department, National Technical University of Ukraine, Kyiv Polytechnic Institute, 03056 Kyiv, 37 Peremohy Prospekt, Ukraine","14349922","978-364234921-8","",""
"Tishkov V.V.","Tishkov, V.V. (57212123959)","57212123959","Features of formation of technogenic permeability in roof of coal layer during underground gasification of coal","2012","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864200198&partnerID=40&md5=a504a70efdbada8b33458b59faf25c20","State Higher Educational Institution National Mining University, Dnipropetrovsk, Ukraine","Tishkov V.V., State Higher Educational Institution National Mining University, Dnipropetrovsk, Ukraine","22232362","","",""
"Gasik M.M.; Panchenko A.N.","Gasik, M.M. (23018335100); Panchenko, A.N. (26534948400)","23018335100; 26534948400","Modeling of steel oxidation resistance for furnace bars of conveyor-type machine for iron-ore pellets roasting","2010","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871687812&partnerID=40&md5=2050308698ca46af80c166a7adb0d052","University Fund Aalto, 02015 TKK, Espoo, P.O. Box 6200, Finland; National Metallurgical Academy of Ukraine, Dnipropetrovsk, 49600, 4 Gagarin Ave., Ukraine","Gasik M.M., University Fund Aalto, 02015 TKK, Espoo, P.O. Box 6200, Finland; Panchenko A.N., National Metallurgical Academy of Ukraine, Dnipropetrovsk, 49600, 4 Gagarin Ave., Ukraine","20788312","","",""
"Biryulev C.; Yakymiv Y.; Selemonavichus A.","Biryulev, Cyril (36195336200); Yakymiv, Yuriy (36196047100); Selemonavichus, Andriy (36195741800)","36195336200; 36196047100; 36195741800","Research of artificial neural networks usage in data mining and semantic integration","2010","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955153047&partnerID=40&md5=4080db87181a3737c8dee360c711dbfc","L'viv College of State University of Informational and Communicational Technologies, Ukraine","Biryulev C., L'viv College of State University of Informational and Communicational Technologies, Ukraine; Yakymiv Y., L'viv College of State University of Informational and Communicational Technologies, Ukraine; Selemonavichus A., L'viv College of State University of Informational and Communicational Technologies, Ukraine","","978-966219110-3","",""
"Pivnyak G.; Dychkovskyi R.; Smirnov A.; Cherednichenko Yu.","Pivnyak, G. (6602112272); Dychkovskyi, R. (55891727500); Smirnov, A. (57198724865); Cherednichenko, Yu. (57189498739)","6602112272; 55891727500; 57198724865; 57189498739","Some aspects on the software simulation implementation in thin coal seams mining","2013","10.1201/b16355-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892172090&doi=10.1201%2fb16355-2&partnerID=40&md5=8e4b4338fe67d51952b26ab4e72248c6","State Higher Educational Institution, National Mining University, Dnipropetrovs'k, Ukraine; Donbass Fuel Energy Company, Donets'k, Ukraine; Ministry of Coal Industry of Ukraine, Kyiv, Ukraine","Pivnyak G., State Higher Educational Institution, National Mining University, Dnipropetrovs'k, Ukraine; Dychkovskyi R., State Higher Educational Institution, National Mining University, Dnipropetrovs'k, Ukraine; Smirnov A., Donbass Fuel Energy Company, Donets'k, Ukraine; Cherednichenko Yu., Ministry of Coal Industry of Ukraine, Kyiv, Ukraine","","978-113800126-8","",""
"Dyadechkin N.I.; Temchenko A.A.; Konstantinov G.V.; Shipovskiy G.V.","Dyadechkin, N.I. (6507468210); Temchenko, A.A. (56786150800); Konstantinov, G.V. (56168659100); Shipovskiy, G.V. (56167471600)","6507468210; 56786150800; 56168659100; 56167471600","Research of reliability of mine ore flows functioning","2013","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900988389&partnerID=40&md5=50c4ff3eaf78ffcabcc41d2b641caa08","Scientific-Research Ore Mining Institute, Krivii Rih, Ukraine; Krivii Rih National University, Krivii Rih, Ukraine; Ingulets Mining and Concentration Plant, Krivii Rih, Ukraine","Dyadechkin N.I., Scientific-Research Ore Mining Institute, Krivii Rih, Ukraine; Temchenko A.A., Krivii Rih National University, Krivii Rih, Ukraine; Konstantinov G.V., Krivii Rih National University, Krivii Rih, Ukraine; Shipovskiy G.V., Ingulets Mining and Concentration Plant, Krivii Rih, Ukraine","00172278","","",""
"Rudakov D.V.; Sadovenko I.A.; Inkin A.V.; Yakubovskaya Z.N.","Rudakov, D.V. (36186186400); Sadovenko, I.A. (55217778700); Inkin, A.V. (57204159539); Yakubovskaya, Z.N. (55320909200)","36186186400; 55217778700; 57204159539; 55320909200","Modeling of heat transport in an aquifer during accumulation and extraction of thermal energy","2012","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864229393&partnerID=40&md5=2a1307dfcf4fdbd814adf00fd420a736","State Higher Educational Institution National Mining University, Dnipropetrovsk, Ukraine; State Higher Educational Institution Ukrainian State University of Chemical Engineering, Dnipropetrovsk, Ukraine","Rudakov D.V., State Higher Educational Institution National Mining University, Dnipropetrovsk, Ukraine; Sadovenko I.A., State Higher Educational Institution National Mining University, Dnipropetrovsk, Ukraine; Inkin A.V., State Higher Educational Institution National Mining University, Dnipropetrovsk, Ukraine; Yakubovskaya Z.N., State Higher Educational Institution Ukrainian State University of Chemical Engineering, Dnipropetrovsk, Ukraine","22232362","","",""
"Malinov L.S.; Malysheva I.E.; Malinova D.V.","Malinov, L.S. (7005857435); Malysheva, I.E. (55340694300); Malinova, D.V. (55340970700)","7005857435; 55340694300; 55340970700","Influence of Heat Treatment with Heating in the Intercritical Temperature Range on the Properties of Steels 60C2A and 60C2XfcyA","2012","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865209830&partnerID=40&md5=381e6bc88c32e84209ac25a895a29148","Pryazovskyi State Technical University, Ukraine","Malinov L.S., Pryazovskyi State Technical University, Ukraine; Malysheva I.E., Pryazovskyi State Technical University, Ukraine; Malinova D.V., Pryazovskyi State Technical University, Ukraine","20788312","","",""
"Shashenko A.N.; Zhuravlev V.N.; Dubitskaya M.S.","Shashenko, A.N. (6508019486); Zhuravlev, V.N. (55603352300); Dubitskaya, M.S. (55602102100)","6508019486; 55603352300; 55602102100","Analysis of mathematical model of modulation of full phase envelope of vibroacoustic sounding signal in the problem of geolocation of dispersion properties of heterogeneous rock mass","2013","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876744606&partnerID=40&md5=0370f86b18006692684b36deefe90c8d","State Higher Educational Institution National Mining University, Dnepropetrovsk, Ukraine","Shashenko A.N., State Higher Educational Institution National Mining University, Dnepropetrovsk, Ukraine; Zhuravlev V.N., State Higher Educational Institution National Mining University, Dnepropetrovsk, Ukraine; Dubitskaya M.S., State Higher Educational Institution National Mining University, Dnepropetrovsk, Ukraine","22232362","","",""
"Smirnov A.N.; Podkorytov A.L.; Yepishev M.V.","Smirnov, A.N. (57213379792); Podkorytov, A.L. (57191468048); Yepishev, M.V. (55539425800)","57213379792; 57191468048; 55539425800","Efficiency of heat loss reduction in the intermediate ladle","2010","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871699898&partnerID=40&md5=c4733452d4c3f43c1e21e439b5a4a23e","Donetsk National Technical University, 83001, Donetsk, 58 Artema St., Ukraine; OJSC Yenakiyevskiy Iron and Steel Works, Yenakievo, Donetsk region, 86400, 9 Metallurgov Ave., Ukraine; Pryazovskiy State Technical University, Mariupol, 87500, 7 Universitetskaya St., Ukraine","Smirnov A.N., Donetsk National Technical University, 83001, Donetsk, 58 Artema St., Ukraine; Podkorytov A.L., OJSC Yenakiyevskiy Iron and Steel Works, Yenakievo, Donetsk region, 86400, 9 Metallurgov Ave., Ukraine; Yepishev M.V., Pryazovskiy State Technical University, Mariupol, 87500, 7 Universitetskaya St., Ukraine","20788312","","",""
