University Name;Count
Department of intellectual and information systems;1
Education and scientific complex;1
Department of Materials Science National Technical University;1
TV and SB Department;1
"Integration Plus" Ltd.;1
National Center of Control and Testing of Spacecraft;1
Astronomical Observatory of Kyiv University;1
State Institution National Research Center for Radiation Medicine;1
Department of computer science;1
Department of Biosafety and human health;1
Department of reprography;1
Department of open pit named by prof. Bakka M. T.;1
Dept. of Quantum Electronics and Non-linear Optics;1
The Department of Anatomy;1
Head of the department of Accounting and Audit;1
Zhukovskii false  (Kharkiv Aviation Institute);1
Zhytomyr Military Institute n.a. S.P. Korolyov;1
National Aviation;1
Strategic Market Intelligence Department;1
Department of Cogeneration Installations of Thermal and Nuclear Power Plants;1
Department of Information Systems and Mathematical Sciences;1
Zhytomyr Military Institute n a. S.P. Korolyov;1
Donetsk National Engineering University;1
Institute of Computer Technologies and Automation;1
Dept. of Physics;1
Joint Department of Electrochemical Energy Systems;1
Department of Theory of Digital Automatic Machines;1
CIT Department;1
Space Research of National Academy of Sciences of Ukraine;1
National Center of Space Facilities Control and Test of State Space Agency of Ukraine;1
Ukrainian State University of Railway;1
Department on Molecular Structure and Chemoinformatics;1
A. V. Bogatsky Physico-Chemical Institute;1
Taras Shevchenko National University of Kiyv;1
Institute of Software Systems NAS Ukraine;1
false  ‘Kharkiv Polytechnic Institute;1
Department of the Theoretical Radiophysics;1
Center for Cybernetics;1
Institute of Solid State Physics and Chemistry;1
RI Nikolaev Astronomical Observatory of Ministry of Education and Science of Ukraine;1
Main Astronomical Observatory of NAS of Ukraine;1
S.P.Timoshenko Institute of Mechanics NASU;1
Institute of Technical Mechanics NASU and SSAU;1
Department of Automation Control of Technology Processes and Computer Technologies;1
Karpenko Physical-Mechanical Institute of Ukraine;1
European University Academician Vernadskiy blvd.;1
Luhansk Taras Shevchenko National University Gogol sq.,;1
Information Telecommunication Networks Department;1
V.E. Lashkaryov Institute of Semiconductor Physics;1
Kharkiv Educational and Scientific Institute of State Higher Educational Institution (SHEI) Banking University;1
Uzhgorod Scientific-Technological Center of IIR NAS Ukraine;1
Vinnitsa National Pirogov Memorial Medical University;1
Dnipropetrovsk State Agro-Economic University;1
Dnipropetrovsk Center of Hydrometeorology;1
Department of Telecommunication Networks;1
Main Direct. of the National Police;1
'IC ''Institute of Applied Optics'' of NAS of Ukraine';1
Department of Ecology and Environment Protection;1
Medical Radiophysics Department;1
'''Teleoptic'' PRA'' Ltd Kiev';1
Department of Free Boundary Flows;1
Kiev National Taras Schevchenko University;1
Department of Mining named after prof. Bakka M. T;1
ÍÀÖ²ÎÍÀËÜÍÈÉ ÌÅÄÈ×ÍÈÉ ÓÍ²ÂÅÐÑÈÒÅÒ ²ÌÅÍ² Î.Î.ÁÎÃÎÌÎËÜÖß;1
ÓÊÐÀ?ÍÀ;1
Institute for Safety Problems NPP;1
BWT Group;1
Îáëàñòíîå Áþðî Ñóäåáíî-Ìåäèöèíñêèõ Ýêïåðòèç Äåïàðòàìåíòà Çäðàâîîõðàíåíèÿ Ïîëòàâñêîé Îáëàñòíîé Ãîñóäàðñòâåííîé Àäìèíèñòðàöèè;1
Semenenko Institute of Geochemistry;1
false  ’Kharkiv Polytechnic Institute’;1
State Higher Educational Institution false ;1
Usikov Institute for Radio Physics and Electronics;1
Medical Research Center Veritas;1
Volodymyr Dahl East Ukraine National University;1
Zaporozhie Nuclear Power Plant;1
A. A. Bogomolets Institute of Physiology;1
Kharkiv Physicotechnical Institute National Scientific Center;1
Educational Scientific Complex;1
Department of Space Information Technologies;1
B. I. Verkin Physicotechical Institute of Low Temperatures;1
A. Ya. Usikov Institute of Radiophysics and Electronics;1
Institute of Engineering Thermal Physics;1
'Sevastopol'' National Technological University';1
Science and Education Center Institute of Biology;1
Ukrainian Academy of Customs;1
Department Automation of Production Processes National Metallurgical Academy of Ukraine;1
Computer Networks and Systems Department;1
Institute of Astronomy,V.N. Karazin National University;1
Department of General Scientific Disciplines;1
Institute of Mathematical Machines & Systems Problems NAS of Ukraine;1
Centre of Monitoring Studies and Environmental Technologies - ‘Ecomonitor’ LLC;1
Ukrainian Center of Environmental & Water Projects;1
Ukraine International Airlines;1
International Research and Training Center for Information Technologies and Systems NASU and MESU;1
Department of Germanic and Finno-Ugric Philology;1
Department of Ukrainian and Foreign Languages;1
Department of Technologic Systems Optimization;1
Institute of Biology;1
Department of Information Systems Chernivtsi;1
Filatov Institute of Eye Disease and Tissue Therapy;1
Institute of Artifical Intelligence;1
Economics Information Systems Department;1
Physical-Technical Department;1
School of Physics;1
Ukrainian Hydrometeorological Institute of NASU;1
Astronomical Observatory of National Taras Shevchenko;1
IST Department;1
Berdiansk University of Management and Business;1
Yuri Kondratyuk Poltava National Technical University;1
ARESD Department;1
Ternopil National Eonomic Univerity;1
National University of Water and Environment;1
Academy of Recreational Technologies and Law;1
Faculty of Information Technology and Management;1
Vyshniakivska str. 12a;1
Poltava National Technical University named after Yurij Kondratyuk;1
Department of Theoretical and Construction Mechanics;1
Kharkiv University of Air Force;1
'Department of ''Heat-Gas-Water Supply';1
Computer Technology;1
Institute of Biology of South Seas;1
Sevastopol University;1
National Technical Univ. of Ukraine Kiev Polytechnic Inst;1
Institute of Astronomy of the V. N. Karazin National University;1
false  Kharkiv polytechnic institute;1
Dnepropetrovsk State Agrarian and Economic University;1
Dnipropetrovsk Regional Center of Hydrometeorology;1
Dnipropetrovsk State Agrarian and Economic University;1
'National Dendrological Park ''Sofievka''';1
O. V. Fomin Botanical Garden;1
Ecology and Natural Resources Department of Khmelnitskiy State Administration;1
Ternopil National Economy Univerity;1
I. Ya. Horbachevsky Ternopil State Medical University;1
Main Astronomy Observatory;1
Dept of Information Security Tools;1
Information Technology Publishing Department;1
Vinnitsya University of Economy and Finance;1
Kharkov National Medical University;1
Kharkov National University of Radio Eletronics;1
Vinnitsia National Technical University;1
false  Kharkiv Polytechnic Institute 21;1
A. N. Podgorny Institute for Mechanical Engineering Problems;1
Problem Research Laboratory of ACS of the false ;1
Sumy State Teacher’s Training University;1
Institute of Ecology of the Carpathians NAS of Ukraine;1
Space Research Institute of National;1
Faculty of Applied Mathematics and Management;1
Public Institution Institute of Environmental Economics and Sustainable Development;1
Department of Applied Mathematics and Social Informatics;1
SoftServe IT Company;1
Kharkov;1
State Higher Education Institution National Mining University;1
Ukrainian Institute for Public Health Policy;1
ICF International HIV/AIDS Alliance in Ukraine;1
Ukranian Education Centre;1
false  Name after N. E. Zhukovsky;1
Physical Education and Sports Department;1
Physical Education;1
Mukachevo State University;1
'Kharkiv Representation of the General Customer''s Office of the State Space Agency of Ukraine';1
Andrushivka Astronomical Observatory;1
Zaporizhya Institute of Economics and Information Technologies;1
Ukrmetrteststandart;1
Odessa State Academy of technical regulation and quality;1
IREX;1
Central Research Institute of Armaments and Military Equipment of the Armed Forces of Ukraine;1
Production-Research Association Teleoptic;1
Department of Medical and Biological Research;1
Phys.-Math. Lyceum 142;1
Astronomical Institute;1
Scientific and Production Enterprise "AGRORESURSSYSTEMY" LLC;1
"Pryroda" State Scientific and Production Center;1
State Institution "Scientific Centre for Aerospace Research of the Earth of Institute of Geological Sciences of National Academy of Sciences of Ukraine";1
V. M. Glushkov Institute of Cybernetics (IC);1
Energy and Metallurgy Department;1
Solid State Theory Department;1
Vernadsky State Geological Museum RAS;1
Institute of Volcanology and Seismology FEB RAS;1
P.P. Shirshov Institute of Oceanology of the RAS;1
A.N. Podgorny Institute for Mechanical Engineering Problems;1
Department of Hematology;1
Institute for Scintillation Materials NAS of Ukraine;1
Institute for Marine Hydrophysics;1
'L''Viv National Polytechnic University';1
'Ternopil''s I. Pul''j National Technical University';1
'Ternopil National Ivan pul''Uj Technical University';1
Vojtenki 1 - eine Siedlung der Cernjachov-Kultur in der Nordostukraine;1
Department of Neurology;1
Department of MRI;1
Higher Educational Institution National Mining University;1
Ukrainian Society for Protection of Birds;1
Lviv Politechnik National University;1
